OGLE-LMC-CEP-0805 05 03 29.79 -68 03 14.0
OGLE-LMC-CEP-0806 05 03 30.61 -68 00 02.2
OGLE-LMC-CEP-0807 05 03 31.59 -67 09 08.1
OGLE-LMC-CEP-0808 05 03 32.45 -68 25 20.7
OGLE-LMC-CEP-0815 05 03 41.13 -67 10 07.7
OGLE-LMC-CEP-0818 05 03 46.02 -66 59 24.6
OGLE-LMC-CEP-0822 05 03 50.35 -70 34 05.6
OGLE-LMC-CEP-0823 05 03 50.66 -69 20 47.9
OGLE-LMC-CEP-0824 05 03 51.08 -67 25 04.2
OGLE-LMC-CEP-0825 05 03 51.26 -68 52 59.0
OGLE-LMC-CEP-0827 05 03 52.60 -68 18 57.1
OGLE-LMC-CEP-0828 05 03 53.54 -66 43 07.4
OGLE-LMC-CEP-0829 05 03 54.92 -69 49 26.4
OGLE-LMC-CEP-0830 05 03 56.19 -67 13 16.9
OGLE-LMC-CEP-0831 05 03 57.26 -68 50 24.2
OGLE-LMC-CEP-0833 05 04 00.07 -68 38 54.7
OGLE-LMC-CEP-0834 05 04 01.90 -70 27 37.6
OGLE-LMC-CEP-0835 05 04 02.39 -68 21 31.6
OGLE-LMC-CEP-0837 05 04 05.21 -69 04 51.0
