0.018 0.535 15.727
0.021 -0.110 17.026
0.011 -0.363 15.690
0.021 0.663 17.472
0.017 -0.360 16.742
0.017 1.206 16.766
0.015 0.725 15.629
0.012 0.448 17.035
0.014 1.149 17.293
0.008 0.551 15.458
0.011 0.487 16.370
0.011 0.031 16.818
0.010 -0.039 17.136
0.010 -0.951 17.137
0.008 -0.282 16.621
0.007 0.556 16.377
0.005 0.494 16.340
0.005 -0.133 15.489
0.004 -0.443 15.456
0.004 -0.209 16.511
0.003 -1.799 17.329
0.003 0.258 16.909
0.001 -0.330 16.139
0.001 -0.141 16.172
0.001 -0.364 15.328
0.000 0.760 14.408
-0.001 -0.284 16.723
-0.003 0.314 16.308
-0.004 -0.158 14.448
-0.007 -0.279 16.518
-0.007 0.332 16.199
-0.010 0.532 16.245
-0.011 0.083 14.506
-0.012 -0.620 15.262
-0.013 0.851 16.350
-0.013 0.702 16.150
-0.014 0.054 14.466
-0.023 0.532 16.785
-0.014 -0.458 16.169
-0.015 -0.468 17.041
-0.018 -0.562 16.945
-0.019 0.214 16.683
-0.019 -0.087 16.225
-0.017 0.680 16.209
-0.021 -0.324 15.508
-0.022 0.063 16.662
-0.021 -0.639 16.749
-0.024 -0.194 15.395
-0.027 0.430 17.399
-0.025 -1.179 16.107
-0.030 0.120 16.777
-0.028 -0.960 16.862
-0.024 0.098 16.599
-0.031 1.174 16.182
-0.029 0.675 16.104
-0.033 -0.592 16.569
-0.034 0.492 16.452
-0.037 0.287 14.866
-0.038 -0.040 14.808
-0.037 -0.147 16.789
-0.033 0.281 15.114
-0.035 0.603 16.503
-0.039 0.008 16.856
-0.040 0.811 15.920
-0.034 0.060 17.054
-0.039 -0.706 15.410
-0.042 1.379 16.869
-0.037 -0.095 16.772
-0.051 0.012 16.734
-0.044 0.216 16.812
-0.040 -0.572 15.549
-0.042 -0.284 16.119
-0.038 0.095 15.726
-0.063 2.373 17.846
-0.043 -0.922 16.719
-0.052 0.741 17.074
-0.046 -0.648 15.754
-0.049 -0.496 16.887
-0.054 -0.264 17.336
-0.046 -0.689 17.248
-0.033 0.143 15.836
-0.054 -0.815 15.127
-0.054 0.296 15.875
-0.049 -0.638 15.624
-0.057 1.721 16.712
-0.055 1.159 15.131
-0.063 -0.459 17.369
-0.057 -0.581 16.492
-0.054 0.460 15.943
-0.058 -0.621 15.990
-0.061 1.123 16.399
-0.073 1.350 16.075
-0.057 1.023 16.141
-0.054 0.488 16.718
-0.056 0.364 14.222
-0.063 0.504 15.525
-0.058 1.583 15.488
-0.062 -0.930 17.371
-0.053 0.257 16.525
-0.065 -0.434 16.778
-0.062 0.243 17.108
-0.073 1.049 16.678
-0.059 -1.274 16.073
-0.071 0.284 17.035
-0.068 -0.436 17.048
-0.066 -0.150 15.872
-0.065 0.696 15.195
-0.077 0.843 16.962
-0.064 -0.290 16.539
-0.065 -0.278 14.743
-0.075 -0.314 16.824
-0.072 0.746 15.249
-0.077 0.265 16.867
-0.081 -1.355 17.059
-0.077 -0.289 15.569
-0.087 0.145 16.658
-0.079 0.497 17.135
-0.078 0.239 15.892
-0.085 -0.342 17.431
-0.083 0.554 17.240
-0.089 0.274 17.000
-0.091 0.563 16.784
-0.086 0.763 14.687
-0.090 -0.645 17.310
-0.085 -0.451 16.454
-0.071 0.654 16.369
-0.079 0.869 14.680
-0.087 0.273 16.981
-0.096 -0.033 16.079
-0.093 1.334 15.815
-0.091 1.087 15.263
-0.106 0.202 16.918
-0.072 -0.850 16.509
-0.096 -0.039 17.261
-0.076 0.450 15.446
-0.099 -0.188 16.835
-0.095 -0.091 16.473
-0.095 -0.657 16.607
-0.090 -0.408 14.976
-0.110 -0.018 16.344
-0.102 0.577 15.146
-0.095 -0.277 15.843
-0.092 -0.265 15.388
-0.112 0.525 17.540
-0.104 -0.204 16.263
-0.115 0.453 16.559
-0.117 0.134 17.063
-0.073 0.320 16.090
-0.097 0.849 15.271
-0.109 -0.478 16.869
-0.109 0.453 16.837
-0.120 -1.462 16.982
-0.107 0.066 17.038
-0.115 0.469 16.020
-0.115 -0.624 16.769
-0.116 -0.184 16.954
-0.134 0.347 17.010
-0.126 0.581 16.203
-0.103 -0.150 14.926
-0.121 -0.288 17.060
-0.112 -0.190 15.115
-0.128 -0.588 17.002
-0.130 -0.369 17.189
-0.101 0.149 16.181
-0.112 0.169 15.452
-0.141 -0.060 16.134
-0.118 0.849 14.279
-0.112 -0.350 15.663
-0.129 0.810 14.621
-0.115 -0.028 16.774
-0.121 -0.252 17.231
-0.133 0.490 17.101
-0.117 -0.301 15.779
-0.118 0.324 16.619
-0.127 -0.119 16.123
-0.104 -0.915 16.791
-0.132 -0.472 16.193
-0.138 0.375 16.360
-0.128 -0.893 16.137
-0.127 -0.408 16.551
-0.110 0.248 15.486
-0.134 0.833 16.611
-0.129 0.469 16.615
-0.140 0.151 16.527
-0.111 -0.176 16.669
-0.139 1.002 14.151
-0.132 0.950 15.017
-0.148 0.038 16.966
-0.144 0.288 16.784
-0.136 0.179 16.774
-0.136 -0.448 15.808
-0.134 0.307 14.933
-0.119 -0.243 15.683
-0.168 -0.629 15.783
-0.179 0.145 16.860
-0.136 0.277 15.024
-0.145 -0.602 14.742
-0.150 1.240 16.109
-0.169 0.568 17.119
-0.138 0.214 16.588
-0.171 -0.896 16.893
-0.164 0.152 17.159
-0.157 -0.053 15.522
-0.170 0.232 16.907
-0.150 0.079 16.612
-0.165 1.263 16.152
-0.173 0.235 15.438
-0.156 -0.523 16.742
-0.154 0.577 15.710
-0.178 0.660 17.061
-0.158 0.366 16.598
-0.169 -0.132 17.013
-0.183 0.147 16.938
-0.148 0.499 16.561
-0.176 0.298 14.385
-0.166 1.123 16.343
-0.159 -0.063 16.143
-0.177 0.116 15.023
-0.179 -0.247 15.899
-0.179 -0.425 16.782
-0.179 0.162 14.791
-0.149 -0.392 15.437
-0.182 1.435 15.750
-0.177 0.355 17.274
-0.170 0.457 16.718
-0.183 -0.811 17.014
-0.160 0.220 15.087
-0.160 -0.971 17.057
-0.172 0.591 14.442
-0.173 -0.126 15.590
-0.180 -0.224 16.795
-0.153 0.348 16.770
-0.185 -0.387 16.948
-0.188 -0.382 17.007
-0.191 1.470 14.127
-0.150 -0.318 15.613
-0.215 0.265 16.818
-0.179 0.367 16.534
-0.200 -1.040 16.946
-0.215 0.258 16.916
-0.182 0.318 16.753
-0.152 -0.276 15.197
-0.184 0.238 16.429
-0.183 1.034 15.020
-0.196 0.016 16.571
-0.198 -0.578 15.879
-0.209 -0.486 15.591
-0.200 0.276 16.444
-0.195 -0.689 16.855
-0.234 -0.384 17.370
-0.187 -0.246 16.721
-0.217 -0.272 16.297
-0.202 -0.509 14.914
-0.198 -0.114 16.929
-0.235 -0.049 16.104
-0.214 0.423 16.726
-0.226 0.979 14.854
-0.236 0.133 17.538
-0.190 0.064 16.840
-0.219 0.604 17.252
-0.239 0.183 17.063
-0.222 0.313 16.818
-0.210 0.440 17.047
-0.257 -0.535 17.202
-0.199 0.120 16.738
-0.223 1.167 15.447
-0.234 0.729 15.927
-0.235 1.375 16.449
-0.213 1.150 16.473
-0.212 0.896 16.555
-0.237 0.877 16.988
-0.213 -0.335 16.804
-0.244 0.166 15.430
-0.234 1.249 16.178
-0.200 -0.236 16.731
-0.206 0.037 15.999
-0.226 -0.763 17.060
-0.198 -0.383 15.430
-0.189 0.464 14.277
-0.245 0.809 16.910
-0.260 -0.740 15.378
-0.226 0.554 16.399
-0.239 -0.475 17.381
-0.226 0.986 15.766
-0.241 1.302 15.476
-0.252 0.284 17.010
-0.262 0.373 17.140
-0.261 0.259 16.886
-0.235 -0.136 15.090
-0.242 -0.034 15.386
-0.224 0.727 16.489
-0.250 -0.621 15.549
-0.269 0.545 15.966
-0.264 0.118 17.176
-0.275 0.157 15.954
-0.249 0.302 16.672
-0.248 -0.013 16.014
-0.272 0.476 16.031
-0.244 -1.346 16.037
-0.204 0.070 15.249
-0.242 0.468 16.219
-0.242 1.065 16.961
-0.263 0.424 16.587
-0.254 0.455 15.701
-0.248 -1.185 17.344
-0.293 -1.222 16.087
-0.274 -0.810 15.476
-0.297 0.297 16.647
-0.245 1.145 16.715
-0.220 0.751 14.862
-0.231 -0.195 16.660
-0.280 1.449 16.441
-0.283 1.529 17.022
-0.266 0.331 16.855
-0.224 -0.382 15.897
-0.266 0.042 16.212
-0.196 -0.211 14.533
-0.240 0.049 15.406
-0.299 0.207 16.697
-0.309 0.576 17.308
-0.282 -0.407 16.981
-0.288 -0.551 16.959
-0.280 -0.235 16.626
-0.287 0.295 15.160
-0.306 1.085 15.807
-0.300 0.959 15.540
-0.329 0.718 17.064
-0.179 -0.569 16.551
-0.293 0.343 16.743
-0.269 -0.161 16.482
-0.285 0.660 16.357
-0.281 0.595 16.151
-0.273 0.388 15.491
-0.275 0.840 17.125
-0.268 -0.514 14.488
-0.302 -0.781 17.531
-0.332 -0.121 15.192
-0.289 1.335 16.346
-0.285 1.166 15.336
-0.302 -0.436 16.456
-0.283 -0.428 17.236
-0.261 0.653 16.434
-0.261 -0.476 15.578
-0.302 -0.702 17.245
-0.307 1.225 16.293
-0.305 -0.473 17.633
-0.304 0.010 16.914
-0.300 -0.710 16.644
-0.339 0.066 17.597
-0.371 -0.630 16.815
-0.308 -0.480 16.995
-0.329 -0.079 17.105
-0.334 -1.129 17.399
-0.323 -0.504 17.162
-0.288 -0.631 15.538
-0.232 0.942 14.496
-0.332 -0.755 17.270
-0.273 -0.094 17.064
-0.292 -0.407 16.347
-0.318 1.286 16.491
-0.312 -0.078 15.610
-0.398 0.568 16.864
-0.300 0.966 15.383
-0.314 -0.539 16.442
-0.331 -0.125 16.965
-0.285 -0.229 15.536
-0.298 -0.123 16.237
-0.193 -0.410 15.381
-0.318 0.247 16.332
-0.280 0.448 16.534
-0.360 0.279 15.258
-0.353 -0.557 16.054
-0.365 -1.319 17.033
-0.348 -0.276 17.122
-0.273 0.021 14.903
-0.310 0.316 15.468
-0.312 1.617 16.790
-0.314 -0.249 16.987
-0.247 -0.195 16.299
-0.294 0.062 15.136
-0.318 0.449 15.095
-0.323 -0.303 16.565
-0.364 0.257 16.863
-0.334 0.965 16.163
-0.313 -0.291 16.264
-0.340 0.529 17.001
-0.345 -0.117 16.720
-0.342 0.234 16.958
-0.292 -0.698 16.888
-0.333 -0.772 16.712
-0.460 1.052 18.265
-0.381 -0.396 16.830
-0.369 0.866 14.880
-0.336 0.199 15.305
-0.323 0.570 16.311
-0.376 -0.120 17.133
-0.312 -0.345 15.614
-0.329 0.515 16.078
-0.393 0.649 16.838
-0.322 -0.761 16.684
-0.317 0.698 15.345
-0.358 0.193 16.949
-0.369 -0.779 17.086
-0.315 0.644 16.396
-0.400 0.335 16.815
-0.380 0.352 15.349
-0.383 -0.037 17.050
-0.352 -0.521 16.135
-0.375 -0.013 16.118
-0.386 -0.189 15.332
-0.347 0.020 16.708
-0.393 -0.710 16.173
-0.276 -0.518 16.230
-0.334 0.700 16.519
-0.103 0.164 14.452
-0.370 0.044 16.624
-0.356 1.166 16.269
-0.395 1.362 17.204
-0.329 -0.218 15.746
-0.355 -0.714 16.576
-0.362 -1.410 17.233
-0.353 -1.343 17.588
-0.397 -1.227 17.505
-0.399 -0.379 17.279
-0.398 0.645 17.186
-0.400 -0.431 15.879
-0.403 -1.095 15.658
-0.366 -0.218 16.974
-0.403 1.017 16.019
-0.444 0.838 14.732
-0.373 0.081 14.581
-0.333 -0.380 15.351
-0.325 -0.457 16.840
-0.355 -0.397 16.480
-0.393 0.291 17.012
-0.386 -0.209 16.655
-0.326 -0.158 17.171
-0.425 0.736 14.677
-0.400 0.417 16.426
-0.386 0.557 15.434
-0.423 0.010 17.233
-0.409 0.483 16.716
-0.402 0.218 16.626
-0.425 0.764 16.284
-0.375 -0.107 16.530
-0.423 1.492 16.682
-0.404 0.868 14.282
-0.412 -1.100 15.209
-0.378 0.010 16.682
-0.263 -0.470 16.204
-0.417 -0.280 16.786
-0.332 -0.446 15.610
-0.327 0.680 15.776
-0.483 -1.157 17.400
-0.405 0.785 16.631
-0.394 0.091 16.645
-0.386 -0.314 16.801
-0.401 0.618 15.161
-0.387 0.783 16.571
-0.391 -0.405 14.921
-0.421 1.336 16.315
-0.359 -0.071 15.582
-0.410 -0.108 17.236
-0.381 0.065 15.897
-0.380 1.545 17.154
-0.446 -0.207 15.565
-0.431 0.109 14.939
-0.395 0.300 15.466
-0.306 -0.259 16.389
-0.456 -0.125 17.182
-0.451 1.171 14.490
-0.437 1.062 14.799
-0.317 -0.993 16.766
-0.438 -0.086 16.369
-0.472 -0.323 17.304
-0.421 0.045 15.783
-0.387 -1.150 16.777
-0.457 0.301 17.113
-0.423 1.068 16.138
-0.423 -0.126 15.480
-0.421 0.816 16.177
-0.419 1.197 16.940
-0.390 0.793 16.289
-0.428 -0.509 15.617
-0.374 -0.369 15.542
-0.434 -0.639 16.798
-0.444 1.003 15.184
-0.395 -0.264 15.900
-0.472 0.885 16.594
-0.439 0.033 16.965
-0.438 0.926 15.158
-0.469 1.046 16.117
-0.428 -0.658 16.785
-0.476 -0.058 14.554
-0.437 -0.476 17.055
-0.493 0.465 17.511
-0.477 1.264 15.423
-0.422 0.166 15.843
-0.427 -0.104 17.193
-0.374 0.477 16.378
-0.415 -0.420 16.751
-0.457 -0.271 17.154
-0.413 0.123 14.279
-0.374 0.010 15.961
-0.551 0.834 17.460
-0.489 -0.095 15.794
-0.451 0.711 16.340
-0.494 -0.447 17.131
-0.504 0.422 16.992
-0.573 -0.217 17.267
-0.506 0.125 16.796
-0.440 0.528 16.340
-0.408 -0.430 15.397
-0.513 0.396 15.788
-0.421 -0.791 16.848
-0.453 0.129 15.470
-0.527 0.063 17.033
-0.482 1.687 16.680
-0.444 -0.432 16.828
-0.467 0.349 16.612
-0.403 0.063 15.249
-0.450 0.318 16.371
-0.456 -0.663 14.947
-0.508 1.410 15.444
-0.491 -0.228 16.988
-0.412 0.377 16.379
-0.525 -0.118 17.154
-0.495 -0.167 16.530
-0.478 1.071 15.818
-0.545 -0.570 17.407
-0.393 0.370 15.151
-0.497 1.008 16.937
-0.442 -1.099 16.875
-0.498 -0.439 14.780
-0.554 0.674 16.127
-0.411 -0.453 15.479
-0.494 0.205 16.353
-0.478 0.744 15.053
-0.605 0.751 15.840
-0.520 0.551 16.845
-0.518 0.243 14.707
-0.425 0.707 15.915
-0.487 -0.076 17.140
-0.500 -0.564 16.869
-0.373 -0.836 15.729
-0.435 0.110 14.286
-0.457 -0.225 15.182
-0.530 -0.310 16.865
-0.465 0.746 15.771
-0.580 -0.168 17.467
-0.476 1.183 15.297
-0.481 0.285 16.720
-0.532 0.765 17.495
-0.509 -0.625 17.138
-0.478 0.343 15.727
-0.533 0.523 16.559
-0.536 0.065 17.081
-0.510 1.261 15.494
-0.389 0.212 15.610
-0.523 0.656 15.117
-0.453 0.056 15.694
-0.516 0.026 16.760
-0.494 0.048 15.639
-0.490 0.843 15.207
-0.553 1.054 16.786
-0.559 0.018 15.273
-0.496 0.192 16.332
-0.529 0.040 15.880
-0.590 0.804 17.067
-0.555 -0.006 16.097
-0.490 0.727 15.320
-0.498 0.834 15.031
-0.523 0.526 16.795
-0.534 0.065 16.019
-0.631 0.541 17.210
-0.503 0.467 16.689
-0.511 -0.297 15.749
-0.459 -0.298 15.575
-0.575 -0.379 15.352
-0.512 1.275 16.192
-0.584 0.393 16.164
-0.504 -0.484 16.423
-0.560 0.910 16.188
-0.529 0.774 16.346
-0.568 -0.336 17.457
-0.509 0.742 15.847
-0.498 -0.721 15.007
-0.497 0.330 15.241
-0.494 -0.448 16.946
-0.589 0.504 17.077
-0.348 -0.136 16.184
-0.594 0.156 16.520
-0.521 0.746 15.841
-0.590 -0.130 15.855
-0.531 1.040 17.126
-0.514 0.270 16.578
-0.453 -0.692 16.833
-0.545 -0.436 16.377
-0.541 0.012 16.246
-0.494 0.849 16.983
-0.509 -0.551 16.944
-0.509 -0.404 16.255
-0.521 0.702 16.631
-0.653 0.942 17.190
-0.526 -0.655 16.667
-0.582 0.412 17.212
-0.524 0.243 15.856
-0.555 -0.452 16.750
-0.578 -0.362 16.659
-0.548 -0.137 15.837
-0.565 -0.251 16.823
-0.466 0.133 15.486
-0.595 -0.786 17.090
-0.591 0.462 17.340
-0.537 0.798 16.560
-0.582 0.159 15.925
-0.608 1.241 17.047
-0.591 0.243 16.283
-0.582 1.180 16.118
-0.542 0.892 15.492
-0.498 -0.531 16.770
-0.600 0.689 16.585
-0.560 -0.149 15.914
-0.630 0.645 17.112
-0.493 -0.568 16.187
-0.513 0.851 15.616
-0.537 -0.164 15.860
-0.597 0.907 16.767
-0.502 -0.361 15.490
-0.648 -0.829 15.990
-0.578 0.019 15.467
-0.609 -0.195 16.881
-0.611 -0.198 16.925
-0.493 -0.581 15.815
-0.579 0.919 16.932
-0.683 1.125 15.075
-0.561 -0.662 16.643
-0.618 1.245 14.713
-0.617 -0.582 17.073
-0.596 0.033 17.082
-0.589 0.756 16.385
-0.642 -0.198 17.195
-0.584 -0.413 15.969
-0.612 -0.420 17.474
-0.618 -0.477 15.907
-0.643 0.098 15.632
-0.618 -0.845 16.389
-0.554 -0.048 15.815
-0.659 1.822 17.308
-0.591 -1.042 16.913
-0.571 -0.327 17.372
-0.587 -0.050 16.029
-0.600 -0.982 14.938
-0.630 -0.911 17.574
-0.571 0.793 16.116
-0.597 -0.710 15.279
-0.719 1.952 16.261
-0.625 0.769 14.880
-0.599 -0.364 17.117
-0.659 0.213 15.366
-0.612 -1.338 16.981
-0.605 -0.272 17.256
-0.622 -0.475 16.854
-0.577 -0.497 15.636
-0.628 -0.216 17.118
-0.619 1.639 16.794
-0.626 -0.208 16.818
-0.618 0.880 16.974
-0.694 -0.690 17.048
-0.615 0.701 16.926
-0.627 0.550 16.664
-0.606 -0.476 16.888
-0.644 0.716 15.568
-0.674 -0.409 17.058
-0.690 -0.237 16.963
-0.573 -0.441 15.408
-0.635 0.684 15.884
-0.617 0.135 16.501
-0.591 -0.245 16.798
-0.649 -0.385 17.076
-0.641 1.186 16.749
-0.641 0.241 16.931
-0.643 -0.364 16.776
-0.677 -0.586 17.370
-0.630 -0.559 16.561
-0.678 -0.224 15.101
-0.649 0.062 15.945
-0.518 -0.494 16.572
-0.659 0.243 17.007
-0.703 1.371 17.183
-0.573 -0.405 16.291
-0.581 -0.111 16.189
-0.663 -0.162 15.716
-0.673 0.748 16.123
-0.674 -0.397 17.104
-0.545 -0.293 16.334
-0.570 0.436 15.399
-0.706 1.494 16.445
-0.651 0.042 16.675
-0.731 1.798 16.639
-0.634 -0.890 17.013
-0.663 1.401 16.424
-0.677 1.148 16.647
-0.665 0.451 16.733
-0.671 -0.007 16.648
-0.660 -0.022 16.898
-0.642 -0.194 15.767
-0.743 1.395 15.033
-0.629 0.966 15.479
-0.696 -0.586 16.118
-0.648 -0.405 16.793
-0.665 0.176 16.260
-0.699 -0.102 16.928
-0.656 0.840 16.671
-0.625 0.188 15.791
-0.693 -0.216 16.857
-0.591 -0.353 14.800
-0.721 -0.031 16.863
-0.731 0.266 16.805
-0.758 -0.148 15.835
-0.723 -0.023 16.488
-0.637 0.032 16.827
-0.744 -0.468 17.114
-0.746 1.572 15.621
-0.695 -0.506 15.532
-0.541 -0.130 16.492
-0.761 -0.038 15.980
-0.757 1.393 15.865
-0.656 -0.766 15.597
-0.661 -0.787 15.295
-0.678 -1.161 17.330
-0.701 -0.656 16.905
-0.667 -0.598 16.703
-0.647 -0.502 15.950
-0.638 0.850 16.671
-0.600 0.044 16.680
-0.667 1.528 16.436
-0.727 -0.862 16.116
-0.571 -0.418 15.204
-0.771 1.354 16.659
-0.735 -0.058 16.734
-0.636 -1.266 16.591
-0.754 -0.394 16.845
-0.693 -0.791 16.904
-0.708 0.900 14.531
-0.752 -0.692 16.696
-0.635 0.626 15.473
-0.694 -0.435 16.775
-0.698 0.578 15.160
-0.822 -0.093 16.018
-0.769 1.721 16.560
-0.719 -0.015 16.082
-0.687 -0.400 16.733
-0.813 1.592 16.119
-0.685 0.944 15.876
-0.645 0.794 16.492
-0.763 -0.529 16.872
-0.689 0.726 15.082
-0.776 1.321 16.832
-0.701 -0.715 16.938
-0.726 -0.104 15.751
-0.685 -0.006 16.416
-0.722 0.769 14.226
-0.875 -0.576 15.512
-0.703 -0.844 16.907
-0.683 -0.359 15.141
-0.701 -1.026 15.324
-0.765 -0.371 16.787
-0.777 -0.376 16.547
-0.769 0.221 14.735
-0.698 0.167 15.642
-0.787 -0.616 16.861
-0.776 1.064 16.977
-0.679 -0.932 15.538
-0.774 1.548 16.742
-0.824 0.307 16.041
-0.718 0.758 15.908
-0.804 0.050 15.609
-0.743 -0.772 16.551
-0.791 -0.200 15.698
-0.781 -0.389 16.866
-0.756 1.129 14.861
-0.703 0.955 16.615
-0.764 1.228 15.090
-0.706 0.029 16.004
-0.675 0.164 15.608
-0.657 -0.402 14.898
-0.706 -0.430 16.666
-0.752 -0.423 16.785
-0.746 0.162 15.878
-0.826 -0.231 16.503
-0.713 0.813 15.838
-0.782 0.022 16.358
-0.687 -0.628 15.667
-0.750 0.206 15.550
-0.718 -0.428 16.858
-0.732 -0.171 16.520
-0.820 0.134 15.253
-0.811 1.111 16.464
-0.855 1.588 16.637
-0.695 -0.609 16.590
-0.524 0.206 15.985
-0.787 -0.538 17.106
-0.658 -0.262 15.455
-0.674 -0.543 16.712
-0.748 0.320 16.027
-0.777 1.097 14.679
-0.819 -0.017 16.779
-0.739 -0.772 14.459
-0.836 0.264 16.890
-0.724 0.039 16.047
-0.862 0.327 16.665
-0.835 1.157 14.468
-0.813 0.849 16.637
-0.725 0.590 15.687
-0.800 1.523 16.758
-1.177 2.293 17.674
-0.800 1.253 16.368
-0.827 1.316 16.007
-0.740 0.763 15.136
-0.851 0.940 16.686
-0.797 0.398 15.174
-0.854 -0.145 16.980
-0.886 1.099 15.799
-0.852 0.216 16.693
-0.826 0.251 15.596
-0.900 -0.211 17.196
-0.835 -0.099 17.076
-0.667 -0.427 15.430
-0.716 -0.181 16.399
-0.729 -0.338 16.558
-0.751 -0.592 15.648
-0.825 0.310 15.902
-0.837 -0.436 16.788
-0.653 -0.422 16.936
-0.809 -0.259 16.890
-0.838 -0.139 15.160
-0.726 0.783 15.737
-0.844 0.760 16.530
-0.869 0.368 16.872
-0.785 1.533 16.572
-0.879 -0.046 16.878
-0.698 -0.367 16.817
-0.911 -0.114 16.728
-0.900 -0.513 17.133
-0.709 -0.339 16.582
-0.870 -0.040 15.466
-0.808 0.069 16.939
-0.807 0.480 14.985
-0.852 -0.709 15.065
-0.797 -0.557 16.010
-0.764 0.028 16.758
-0.900 -0.433 16.607
-0.827 1.282 14.699
-0.733 0.541 15.545
-0.672 0.582 16.102
-0.868 -0.009 14.758
-0.892 -0.077 17.285
-0.834 -0.246 17.121
-0.838 0.202 15.421
-0.898 1.723 16.025
-0.846 -0.373 17.492
-0.820 1.177 16.328
-0.902 -0.286 15.806
-0.709 -0.238 14.847
-0.860 1.335 15.619
-0.783 0.542 16.610
-0.724 -0.440 15.829
-0.843 -0.639 15.481
-0.867 0.144 16.607
-0.770 0.230 16.898
-0.730 -1.016 16.995
-0.941 -0.361 16.253
-0.817 -0.483 16.491
-0.856 -0.264 17.003
-0.953 0.097 16.611
-0.904 -0.447 16.711
-0.737 -0.367 15.658
-0.900 1.523 16.422
-0.805 -0.253 16.804
-0.718 0.634 14.962
-0.740 0.414 15.722
-0.972 0.414 16.435
-0.841 0.305 15.921
-0.781 0.600 14.572
-0.799 0.139 16.524
-0.813 0.623 15.462
-0.783 -0.456 15.128
-0.960 -0.052 17.227
-0.897 1.649 15.000
-0.789 0.577 15.645
-0.867 -0.117 16.354
-0.809 -1.265 16.937
-0.742 -1.056 15.716
-0.612 -0.188 15.131
-0.784 -0.056 16.427
-0.871 -0.530 16.962
-0.816 1.200 15.378
-0.875 -0.659 16.687
-0.730 0.035 16.560
-0.876 0.557 15.653
-0.874 1.129 15.615
-0.880 0.263 16.916
-0.947 0.674 16.028
-0.882 0.107 16.792
-0.784 -0.803 16.938
-0.911 0.627 15.000
-1.015 -0.306 16.667
-0.900 0.310 14.930
-0.965 0.162 16.020
-0.848 -0.561 16.043
-0.908 -0.148 16.841
-0.817 -0.416 14.514
-0.902 1.007 16.905
-0.953 1.148 16.321
-0.891 0.904 15.635
-1.048 0.332 16.203
-0.938 0.956 15.697
-0.939 1.379 17.205
-0.855 -0.763 17.023
-0.875 0.890 15.947
-0.971 -0.055 16.119
-0.964 1.381 16.370
-0.850 0.673 15.171
-0.939 1.451 17.000
-0.822 -0.162 16.280
-0.957 0.310 17.087
-0.888 -0.696 15.293
-0.824 0.515 15.511
-1.016 1.486 15.195
-0.893 0.257 15.834
-0.950 0.824 16.621
-0.983 0.894 15.634
-0.972 0.212 16.805
-0.916 1.088 15.963
-0.778 -0.640 14.250
-0.961 1.473 16.907
-0.888 -0.195 16.841
-0.955 -0.461 17.326
-0.969 -0.326 15.463
-0.822 -0.080 15.399
-0.886 0.737 15.670
-1.016 -0.103 16.942
-1.006 0.076 16.061
-0.814 -0.404 15.874
-1.028 1.513 17.007
-0.948 1.234 16.469
-0.869 -0.305 16.823
-0.861 0.524 16.706
-1.037 1.669 16.222
-1.041 -0.180 17.069
-1.003 0.079 15.303
-1.031 -0.548 16.981
-0.831 0.465 14.808
-0.956 1.031 16.780
-0.943 0.170 16.908
-0.976 1.581 15.839
-0.886 -0.625 14.709
-0.905 -0.629 16.506
-1.014 0.555 16.752
-0.969 1.253 15.776
-0.860 0.346 16.275
-1.081 1.574 16.083
-0.984 -0.382 16.712
-1.077 0.094 17.510
-0.890 1.099 15.908
-0.866 -0.763 15.796
-1.179 1.499 17.485
-1.060 -1.517 17.530
-0.906 0.428 16.599
-0.780 -0.803 16.261
-1.014 -0.205 15.170
-0.828 -0.489 16.759
-0.864 -0.190 16.749
-0.842 -1.104 14.947
-1.013 -0.765 17.169
-1.120 -0.590 16.465
-1.088 0.485 17.039
-0.869 -0.696 16.477
-1.116 0.070 17.163
-1.061 -0.651 17.592
-1.030 0.967 16.935
-0.941 -0.305 17.129
-1.113 0.344 14.835
-1.106 -0.062 16.848
-0.962 0.989 16.629
-0.903 0.687 16.392
-0.998 0.805 16.078
-1.030 0.012 16.807
-0.904 -0.017 16.026
-1.001 0.847 16.828
-1.000 0.885 16.919
-1.010 -0.253 15.363
-1.058 -0.465 17.191
-1.059 -0.118 16.227
-1.082 -0.444 16.817
-0.946 0.631 15.646
-0.926 -0.518 16.717
-0.961 1.234 16.887
-0.964 -0.248 16.783
-1.045 -0.516 16.990
-1.104 1.536 16.675
-0.972 -0.512 16.492
-1.016 0.476 15.276
-0.976 0.451 16.189
-0.910 -0.334 16.592
-0.960 0.360 15.603
-1.100 1.399 15.675
-0.961 0.620 14.810
-0.784 -0.994 16.684
-0.984 -0.942 17.044
-1.104 -0.085 15.424
-1.114 1.341 15.773
-1.005 0.710 16.192
-0.845 -0.603 16.532
-1.012 1.315 15.701
-0.926 0.798 16.624
-0.925 -1.141 17.034
-1.011 1.027 15.550
-1.064 -0.027 15.500
-0.848 0.603 16.413
-1.134 0.490 16.767
-1.058 1.335 16.633
-0.720 0.231 15.558
-1.001 1.085 16.612
-0.971 -1.284 16.368
-1.029 1.004 15.930
-0.938 -0.643 16.243
-0.998 -0.424 16.680
-1.118 1.289 15.793
-0.990 0.498 15.289
-1.047 0.989 16.544
-0.935 -0.395 16.287
-0.850 -0.332 15.649
-1.061 0.992 15.767
-1.190 0.418 15.815
-1.081 -0.274 15.669
-1.017 1.121 14.460
-1.217 0.364 15.063
-1.152 1.249 15.708
-0.926 -1.033 16.528
-1.008 0.697 16.033
