ID d_V d_I
OGLE-LMC-CEP-1789 49.9447663900373 49.897248388157
OGLE-LMC-CEP-1790 52.8530186330531 52.883834521379
OGLE-LMC-CEP-1791 48.1134686310889 48.3079027722959
OGLE-LMC-CEP-1792 46.9741419877667 47.0101307830721
OGLE-LMC-CEP-1793 51.3972590588458 51.272558757375
OGLE-LMC-CEP-1794 47.2260946345079 47.1444648965486
OGLE-LMC-CEP-1795 49.9438867552828 50.0505882076836
OGLE-LMC-CEP-1796 50.2516954605773 50.4394242669948
OGLE-LMC-CEP-1797 49.9494500053517 50.1351221037955
OGLE-LMC-CEP-1798 48.3359522948565 48.3721171375055
OGLE-LMC-CEP-1799 49.0647824072982 49.2614290111999
OGLE-LMC-CEP-1800 48.1680285764256 48.2705221203213
OGLE-LMC-CEP-1802 48.8427563039586 48.882005488159
OGLE-LMC-CEP-1804 49.04513936098 48.2804528942779
OGLE-LMC-CEP-1807 49.9183799940269 49.8981699421263
OGLE-LMC-CEP-1808 49.1745473595526 49.1945461071173
OGLE-LMC-CEP-1812 40.5981072609689 40.6038713622428
OGLE-LMC-CEP-1813 47.8242597057662 47.8930134115102
OGLE-LMC-CEP-1814 53.2354904388785 53.2688507484063
OGLE-LMC-CEP-1819 49.3706274064001 49.4037611212045
OGLE-LMC-CEP-1820 49.1504498362723 49.1025216389153
OGLE-LMC-CEP-1824 50.2177665393451 50.4449914942854
OGLE-LMC-CEP-1826 52.1513646728982 52.3789049240918
OGLE-LMC-CEP-1827 48.7219471068708 48.6027884295844
OGLE-LMC-CEP-1830 49.8061542173546 49.8850736955674
OGLE-LMC-CEP-1831 47.1421136767645 47.1307962433922
OGLE-LMC-CEP-1835 51.8427927567837 51.81542655299
OGLE-LMC-CEP-1840 48.2533730764575 48.3723038090253
OGLE-LMC-CEP-1841 49.6554686671025 49.822240152174
OGLE-LMC-CEP-1842 50.9977290894949 51.1877538049153
OGLE-LMC-CEP-1843 49.3272208746495 49.5149706040759
OGLE-LMC-CEP-1844 49.9680372834255 49.9258435401662
OGLE-LMC-CEP-1845 48.8163369626411 48.9941209563883
OGLE-LMC-CEP-1846 48.4009740231077 48.5991723371247
OGLE-LMC-CEP-1848 50.4516840625233 50.4560458985767
OGLE-LMC-CEP-1849 50.1868775114184 50.389684517801
OGLE-LMC-CEP-1850 52.4637943827602 52.2161534286627
OGLE-LMC-CEP-1851 47.9634183558506 48.227311266992
OGLE-LMC-CEP-1856 51.5196821641544 51.6692855539478
OGLE-LMC-CEP-1857 49.1677985192642 49.1358676815166
OGLE-LMC-CEP-1865 49.2457496614591 49.2294790233283
OGLE-LMC-CEP-1866 50.1434550132086 50.1916372958189
OGLE-LMC-CEP-1870 47.7263121769289 47.5608292882018
OGLE-LMC-CEP-1871 48.1272339406329 48.0973603874722
OGLE-LMC-CEP-1872 51.632392071443 51.7846451673109
OGLE-LMC-CEP-1873 49.5426403121908 49.6987264512456
OGLE-LMC-CEP-1875 47.9287088129152 47.7705169242844
OGLE-LMC-CEP-1876 48.579710211488 48.5204045852391
OGLE-LMC-CEP-1878 51.8039692024691 52.0418748571246
OGLE-LMC-CEP-1880 49.8732869524472 49.8124101273057
OGLE-LMC-CEP-1881 61.5419651170441 61.2796920132422
OGLE-LMC-CEP-1883 51.3718121433359 51.4736702346126
OGLE-LMC-CEP-1884 47.6015460311227 47.5092127701876
OGLE-LMC-CEP-1887 49.0887063482341 48.9829179828556
OGLE-LMC-CEP-1888 48.2446157485202 48.4449929184707
OGLE-LMC-CEP-1889 50.0431266827792 50.1752947366736
OGLE-LMC-CEP-1890 49.5400504031598 49.6107488645795
OGLE-LMC-CEP-1891 49.5491307636858 49.6120394132614
OGLE-LMC-CEP-1892 49.6250151117763 49.6413571362593
OGLE-LMC-CEP-1893 51.2884923279655 51.4900378364297
OGLE-LMC-CEP-1894 49.467482546832 49.5187524900048
OGLE-LMC-CEP-1895 54.4508535136412 54.6763579583672
OGLE-LMC-CEP-1899 49.0935123712612 49.3383170967499
OGLE-LMC-CEP-1900 49.5466225132429 49.5909195680853
OGLE-LMC-CEP-1903 51.6646574219631 51.9422324011673
OGLE-LMC-CEP-1904 47.1153321930889 47.2600183607316
OGLE-LMC-CEP-1905 52.0958328173881 52.3129485091004
OGLE-LMC-CEP-1907 49.8649542511287 49.9887993955463
OGLE-LMC-CEP-1909 47.9110952389629 48.1143840875612
OGLE-LMC-CEP-1910 50.7106848998403 50.6940603204023
OGLE-LMC-CEP-1912 52.3244999351796 51.9399967599046
OGLE-LMC-CEP-1914 50.3740023514505 50.4330398668137
OGLE-LMC-CEP-1920 50.6248579518507 50.5699617663287
OGLE-LMC-CEP-1921 43.0991104127206 42.3880403076692
OGLE-LMC-CEP-1922 48.7491367977626 48.8177467169908
OGLE-LMC-CEP-1924 51.3861119007895 51.4306179658927
OGLE-LMC-CEP-1926 49.7428283440442 49.6693957691311
OGLE-LMC-CEP-1927 47.8821353287223 47.777291648733
OGLE-LMC-CEP-1929 52.9222977274996 53.0637713348995
OGLE-LMC-CEP-1930 46.6547192948646 46.4052387223129
OGLE-LMC-CEP-1932 45.8572113010631 45.974687424389
OGLE-LMC-CEP-1933 52.6501010080661 52.4941893035395
OGLE-LMC-CEP-1936 49.7713980614156 49.7702308641138
OGLE-LMC-CEP-1938 50.5596639266178 50.617050174323
OGLE-LMC-CEP-1939 49.8862621503623 49.7883837437679
OGLE-LMC-CEP-1940 58.9736424933094 58.5054746433628
OGLE-LMC-CEP-1941 49.5102037268385 49.343895307142
OGLE-LMC-CEP-1942 48.4325732787906 48.3539159149853
OGLE-LMC-CEP-1943 52.4716682754324 52.3367113974081
OGLE-LMC-CEP-1945 53.9160459739667 53.4768864081585
OGLE-LMC-CEP-1946 47.2432364356301 47.2604602386761
OGLE-LMC-CEP-1947 50.9623176706713 51.1484600108533
OGLE-LMC-CEP-1948 51.4456074205685 51.5542768919014
OGLE-LMC-CEP-1950 54.492596163714 54.4792795627299
OGLE-LMC-CEP-1952 45.7659717957441 45.8205163216117
OGLE-LMC-CEP-1956 56.7832082196404 56.5953508651353
OGLE-LMC-CEP-1957 31.4780145478859 31.2216051167977
OGLE-LMC-CEP-1959 54.9791727523886 54.8194873706116
OGLE-LMC-CEP-1960 51.5110153672433 51.6090713483516
OGLE-LMC-CEP-1964 49.0773334816729 49.1509397996222
OGLE-LMC-CEP-1969 51.0181170142882 50.9268148426156
OGLE-LMC-CEP-1970 49.907302334497 49.9294293824022
OGLE-LMC-CEP-1977 47.0485017568109 47.1224042715326
OGLE-LMC-CEP-1983 47.8015591653683 47.7068580503346
OGLE-LMC-CEP-1984 48.4810726782845 48.4390827967034
OGLE-LMC-CEP-1985 56.2196994775434 56.1913966419226
OGLE-LMC-CEP-1986 51.2296475651602 51.5722412425303
OGLE-LMC-CEP-1988 44.9311648853151 44.7239541440336
OGLE-LMC-CEP-1990 48.5560962547524 48.5234843773551
OGLE-LMC-CEP-1993 49.5984203905266 49.5671360297211
OGLE-LMC-CEP-1994 50.1621553320361 50.3509462394212
OGLE-LMC-CEP-1995 49.8182270326241 49.8546179853045
OGLE-LMC-CEP-1998 48.3297912247232 48.3858864999118
OGLE-LMC-CEP-1999 48.3928012659473 48.5395563542699
OGLE-LMC-CEP-2000 52.312703087045 52.384443326064
OGLE-LMC-CEP-2001 45.8167568033532 45.362790479001
OGLE-LMC-CEP-2003 47.2351901915736 46.9892914888689
OGLE-LMC-CEP-2004 50.5292875803295 50.743657226498
OGLE-LMC-CEP-2007 51.5451152058659 51.5656100462575
OGLE-LMC-CEP-2008 50.1988840431542 50.2847996734346
OGLE-LMC-CEP-2012 45.9025758564656 45.1954094613544
OGLE-LMC-CEP-2013 48.9799670880537 49.0010884477493
OGLE-LMC-CEP-2014 49.9384436087628 49.8866406695377
OGLE-LMC-CEP-2015 46.6242809699225 46.6786496951077
OGLE-LMC-CEP-2017 46.9165802402281 47.0352213622699
OGLE-LMC-CEP-2018 49.3256777795484 49.4015856589592
OGLE-LMC-CEP-2021 49.9135231780772 49.9888305039223
OGLE-LMC-CEP-2022 45.6593029929578 45.3229055785053
OGLE-LMC-CEP-2027 49.1572538072358 49.2219957564062
OGLE-LMC-CEP-2028 48.0188051386149 48.0542723537692
OGLE-LMC-CEP-2031 46.6823301940907 46.8275039823212
OGLE-LMC-CEP-2036 46.5827778886779 46.6498421307949
OGLE-LMC-CEP-2038 49.7344272724702 49.6745360897057
OGLE-LMC-CEP-2039 47.3541849889305 47.5188778816771
OGLE-LMC-CEP-2040 47.5444191435183 47.5713243671938
OGLE-LMC-CEP-2042 48.9630830609452 48.8070559644107
OGLE-LMC-CEP-2043 50.0666799141974 49.9216187139693
OGLE-LMC-CEP-2044 49.6637015675778 49.7020746936525
OGLE-LMC-CEP-2047 50.3527110012992 50.2974802060912
OGLE-LMC-CEP-2050 44.9292350115826 44.7599347056131
OGLE-LMC-CEP-2051 46.750179583674 46.5854986973274
OGLE-LMC-CEP-2052 50.076695077499 50.1412330773656
OGLE-LMC-CEP-2055 51.1599865748378 51.229391052604
OGLE-LMC-CEP-2057 49.2572612839399 49.2741056004266
OGLE-LMC-CEP-2058 48.5941913962638 48.7196444568188
OGLE-LMC-CEP-2060 49.9489529720601 50.104455276873
OGLE-LMC-CEP-2061 48.5071812208758 48.5942746838638
OGLE-LMC-CEP-2064 50.920564417262 50.8305293089276
OGLE-LMC-CEP-2065 48.4346740800509 48.5144527972482
OGLE-LMC-CEP-2066 49.2628589437942 49.0970235160319
OGLE-LMC-CEP-2068 49.9079775254882 49.8535119207748
OGLE-LMC-CEP-2069 50.2310680373654 49.9709124263809
OGLE-LMC-CEP-2074 49.1979666274998 49.3088204392328
OGLE-LMC-CEP-2075 47.6554368133784 47.8558074026773
OGLE-LMC-CEP-2078 48.868801840932 48.9496456311049
OGLE-LMC-CEP-2079 48.5300144022265 48.4743579465085
OGLE-LMC-CEP-2081 48.3188735475755 48.3951106911366
OGLE-LMC-CEP-2084 44.4737613698141 44.3648017167207
OGLE-LMC-CEP-2090 47.7487175016515 47.5802435075154
OGLE-LMC-CEP-2091 49.4160275295 49.3866567363899
OGLE-LMC-CEP-2092 47.9828827193103 48.2052304975744
OGLE-LMC-CEP-2093 47.6883324786604 47.7405856440848
OGLE-LMC-CEP-2094 49.2609763430142 49.230998687662
OGLE-LMC-CEP-2096 34.239001779813 34.19853006994
OGLE-LMC-CEP-2097 52.4553052522126 52.264350621166
OGLE-LMC-CEP-2099 50.6382372383183 50.7847920423305
OGLE-LMC-CEP-2100 50.9679187784596 50.7434650512355
OGLE-LMC-CEP-2101 46.0971557080406 45.9174972353452
OGLE-LMC-CEP-2105 54.1208331259713 53.9775463249552
OGLE-LMC-CEP-2106 47.7686206554869 47.4288336795479
OGLE-LMC-CEP-2108 50.0262529520261 50.2631742476609
OGLE-LMC-CEP-2109 49.5374906110584 49.7358068715083
OGLE-LMC-CEP-2111 46.5290828940924 46.6631634248824
OGLE-LMC-CEP-2112 45.3335016571936 44.8025707632671
OGLE-LMC-CEP-2113 52.523214945914 52.2674238016027
OGLE-LMC-CEP-2115 50.7269671294944 50.4829710562796
OGLE-LMC-CEP-2120 52.056925081483 52.1149453619814
OGLE-LMC-CEP-2121 48.7032676351042 48.764529886171
OGLE-LMC-CEP-2122 49.3416435923885 49.5944534404149
OGLE-LMC-CEP-2127 50.2875117328184 50.4745422880945
OGLE-LMC-CEP-2129 49.7816292021588 49.8760784484569
OGLE-LMC-CEP-2132 44.4846475553074 44.6402800377025
OGLE-LMC-CEP-2134 50.4784191130436 50.4535995682952
OGLE-LMC-CEP-2136 49.1526006944085 49.2011029901784
OGLE-LMC-CEP-2138 49.4697365874411 49.4063632873633
OGLE-LMC-CEP-2140 49.0256458729063 49.0856788754622
OGLE-LMC-CEP-2142 51.2018279632928 51.3131432557281
OGLE-LMC-CEP-2145 47.2465742384341 47.3357660281926
OGLE-LMC-CEP-2146 49.9518266473331 50.1144648127119
OGLE-LMC-CEP-2148 50.1920975365232 50.3137349714735
OGLE-LMC-CEP-2151 52.7255093472322 52.9034014007857
OGLE-LMC-CEP-2152 48.7346344489357 48.5940016332742
OGLE-LMC-CEP-2153 49.1777942655773 49.4042175511161
OGLE-LMC-CEP-2156 51.1791920614796 51.3634067734206
OGLE-LMC-CEP-2157 50.268185020375 50.2660663771701
OGLE-LMC-CEP-2159 51.235502742536 51.3841581324271
OGLE-LMC-CEP-2160 49.8795637185478 49.9423669080478
OGLE-LMC-CEP-2162 63.9656576059618 63.1646035788664
OGLE-LMC-CEP-2164 48.8584497680494 49.0498573588544
OGLE-LMC-CEP-2165 50.1280522290775 50.1719629311679
OGLE-LMC-CEP-2170 48.2970655645418 48.4258175619082
OGLE-LMC-CEP-2171 46.6821976210317 46.8374140982775
OGLE-LMC-CEP-2174 45.4715015975938 45.513719719086
OGLE-LMC-CEP-2177 49.4264596475886 49.5182562420795
OGLE-LMC-CEP-2178 46.7673400045875 46.9607359697365
OGLE-LMC-CEP-2180 48.0657581711997 48.2491739005126
OGLE-LMC-CEP-2181 50.2074704024302 50.1954873484611
OGLE-LMC-CEP-2184 50.2534055702315 50.3799676129115
OGLE-LMC-CEP-2185 47.7837724774563 47.8986181314768
OGLE-LMC-CEP-2186 52.182821765564 52.4139387835233
OGLE-LMC-CEP-2188 47.6044657455532 47.7988721526337
OGLE-LMC-CEP-2191 47.8524591710564 48.0035270636315
OGLE-LMC-CEP-2193 49.0432188116901 49.0713576149215
OGLE-LMC-CEP-2194 45.6604675894523 45.8221244897468
OGLE-LMC-CEP-2197 49.4325200553245 49.5553160499793
OGLE-LMC-CEP-2198 48.1373927839931 48.0968170962076
OGLE-LMC-CEP-2200 51.6672984935806 51.8745464409775
OGLE-LMC-CEP-2202 49.2832661403585 49.4238891637723
OGLE-LMC-CEP-2204 46.3873731578586 46.4565601087668
OGLE-LMC-CEP-2205 50.1633246019135 50.1102791215916
OGLE-LMC-CEP-2208 27.3887949394662 27.3207033476496
OGLE-LMC-CEP-2209 51.2294564451369 51.2866528703074
OGLE-LMC-CEP-2211 49.9370450966896 49.9911063446976
OGLE-LMC-CEP-2212 55.7845133801056 55.6986334410905
OGLE-LMC-CEP-2214 51.9116541422975 52.1143461897114
OGLE-LMC-CEP-2215 49.4587689436505 49.3670260925995
OGLE-LMC-CEP-2216 48.8029489202505 48.7322374096467
OGLE-LMC-CEP-2218 50.7654001901258 50.8470979512167
OGLE-LMC-CEP-2224 49.467435448012 49.6485562743814
OGLE-LMC-CEP-2225 50.7774148848309 50.8344795606061
OGLE-LMC-CEP-2226 49.4350234170398 49.5235906335443
OGLE-LMC-CEP-2228 49.3415819618379 49.5119600116761
OGLE-LMC-CEP-2229 49.0328338926529 49.1212023849816
OGLE-LMC-CEP-2230 52.7763469268552 52.4183532937265
OGLE-LMC-CEP-2231 53.5195771355087 53.2050636665092
OGLE-LMC-CEP-2232 52.5222371740164 52.5506938312911
OGLE-LMC-CEP-2234 49.8105633248996 50.0114676520065
OGLE-LMC-CEP-2236 50.868264281882 50.8183175788436
OGLE-LMC-CEP-2242 50.2760152280383 50.2851381542957
OGLE-LMC-CEP-2243 47.6894830716697 47.6747537895991
OGLE-LMC-CEP-2244 49.8433132714667 50.0532141988739
OGLE-LMC-CEP-2246 46.5127375838715 46.460225024961
OGLE-LMC-CEP-2247 50.6341133619716 50.7812888985778
OGLE-LMC-CEP-2249 45.8249274999875 45.8477943332456
OGLE-LMC-CEP-2250 49.3655042404791 49.4183934531372
OGLE-LMC-CEP-2252 49.4481290935367 49.3585860138169
OGLE-LMC-CEP-2255 49.1711361660533 49.2010273488962
OGLE-LMC-CEP-2256 50.0335983198893 50.1800119429349
OGLE-LMC-CEP-2259 46.8489215418524 47.0614226439164
OGLE-LMC-CEP-2262 50.0714907947163 50.1218251534372
OGLE-LMC-CEP-2264 50.8206842551578 50.8912950371629
OGLE-LMC-CEP-2265 50.0620166549052 50.3439835230499
OGLE-LMC-CEP-2267 48.8108082945277 48.9392606839943
OGLE-LMC-CEP-2268 47.4143781885336 47.5894180761469
OGLE-LMC-CEP-2269 49.9674834279032 50.1423442536453
OGLE-LMC-CEP-2270 48.7375495339992 48.8912420849779
OGLE-LMC-CEP-2272 49.820615967166 49.9417256210566
OGLE-LMC-CEP-2273 47.8716901298598 48.062129214344
OGLE-LMC-CEP-2278 49.9509140966847 49.937838624821
OGLE-LMC-CEP-2279 46.3963245060015 46.5333949756201
OGLE-LMC-CEP-2280 48.7768923899251 48.8036249218734
OGLE-LMC-CEP-2281 49.8419998774986 49.9347568681431
OGLE-LMC-CEP-2283 52.2124554803803 52.2579032166838
OGLE-LMC-CEP-2284 52.842079729047 52.4667621503419
OGLE-LMC-CEP-2286 53.5880487132174 53.7825520702773
OGLE-LMC-CEP-2287 51.7574154471961 51.887565870918
OGLE-LMC-CEP-2288 50.039227616012 50.1150913704766
OGLE-LMC-CEP-2289 48.9698944662718 48.8524883502224
OGLE-LMC-CEP-2290 48.6480818298808 48.4060274484252
OGLE-LMC-CEP-2292 49.6682067719336 49.6637627359307
OGLE-LMC-CEP-2294 55.1239248563138 54.7610260901247
OGLE-LMC-CEP-2295 49.8067873192664 49.982601100339
OGLE-LMC-CEP-2296 48.4096360886069 48.4710682043656
OGLE-LMC-CEP-2298 45.7856443148376 45.2793977656714
OGLE-LMC-CEP-2300 48.3774091472541 48.550932450697
OGLE-LMC-CEP-2301 52.4226351907844 52.6662690822395
OGLE-LMC-CEP-2302 47.6925199999369 47.7419360273029
OGLE-LMC-CEP-2304 47.5435183453226 47.65534744087
OGLE-LMC-CEP-2305 51.4579297665309 51.2113605723605
OGLE-LMC-CEP-2308 49.9795370376668 50.1525287164986
OGLE-LMC-CEP-2309 49.0286867119029 49.1520286135213
OGLE-LMC-CEP-2312 50.4268775058372 50.5642805982344
OGLE-LMC-CEP-2313 48.9857213914656 48.9867318090908
OGLE-LMC-CEP-2314 50.592092810819 50.8219430586456
OGLE-LMC-CEP-2316 50.0138347318427 50.1338979747178
OGLE-LMC-CEP-2317 49.5966143910923 49.7852141851713
OGLE-LMC-CEP-2318 49.8219627321312 50.0741248875153
OGLE-LMC-CEP-2321 48.7436933739232 48.8466528599932
OGLE-LMC-CEP-2322 50.0912860842581 50.1420978230779
OGLE-LMC-CEP-2325 49.4158790435832 49.4885448246893
OGLE-LMC-CEP-2327 50.1193612020846 50.3009440483538
OGLE-LMC-CEP-2329 44.8108074993698 44.8961241482706
OGLE-LMC-CEP-2331 50.2190208305756 50.3280568135114
OGLE-LMC-CEP-2335 54.3299253325909 54.0795219833792
OGLE-LMC-CEP-2336 52.4547470288016 52.2622963533088
OGLE-LMC-CEP-2338 49.8176101630255 49.982432138994
OGLE-LMC-CEP-2340 48.7172675297631 48.6788845085365
OGLE-LMC-CEP-2341 47.3741727036689 47.5741931201304
OGLE-LMC-CEP-2342 48.7787435669452 48.811035074099
OGLE-LMC-CEP-2347 50.4426422774974 50.3392026785664
OGLE-LMC-CEP-2348 49.7071655411126 49.6756500083955
OGLE-LMC-CEP-2349 48.8647651660276 49.0621207590812
OGLE-LMC-CEP-2350 48.4569801868201 48.5118743055567
OGLE-LMC-CEP-2353 51.2502664028255 51.359982912233
OGLE-LMC-CEP-2354 51.5747708060237 51.7330126388603
OGLE-LMC-CEP-2355 50.1721151880931 50.108526811719
OGLE-LMC-CEP-2356 50.1572142858902 50.2126377910435
OGLE-LMC-CEP-2358 52.3460519944946 52.3203930786015
OGLE-LMC-CEP-2360 50.3505659390737 50.2849284448878
OGLE-LMC-CEP-2361 52.4756609175003 52.4418639835432
OGLE-LMC-CEP-2362 49.9256523358895 49.9416322735815
OGLE-LMC-CEP-2363 50.1305894626206 50.2257728129361
OGLE-LMC-CEP-2365 50.1338310852248 49.9472094798114
OGLE-LMC-CEP-2366 50.6409381886885 50.579091754126
OGLE-LMC-CEP-2368 52.4074410344751 52.4452230910113
OGLE-LMC-CEP-2369 50.3753311079658 50.3181242402667
OGLE-LMC-CEP-2371 50.8269595688865 50.9983046439213
OGLE-LMC-CEP-2372 48.384252855625 48.4422584428096
OGLE-LMC-CEP-2375 51.2249389757946 51.5010467307714
OGLE-LMC-CEP-2376 56.2527629478086 55.6410525870082
OGLE-LMC-CEP-2377 50.92124356999 51.1537942087209
OGLE-LMC-CEP-2378 50.2878084718761 50.5062315851189
OGLE-LMC-CEP-2381 50.1217528503736 50.2610738336379
OGLE-LMC-CEP-2382 50.6093568826109 50.6760585611208
OGLE-LMC-CEP-2384 49.3014089289955 49.3543195269837
OGLE-LMC-CEP-2385 49.1569230973174 49.3366866603622
OGLE-LMC-CEP-2386 49.7325681436843 49.9395886249919
OGLE-LMC-CEP-2389 52.4377270031875 52.6162413021925
OGLE-LMC-CEP-2391 50.3223628159977 50.4099834963247
OGLE-LMC-CEP-2392 50.1198397880772 50.1806531513825
OGLE-LMC-CEP-2393 49.9512445688954 50.0954717829943
OGLE-LMC-CEP-2395 50.4041824509725 50.4652517017315
OGLE-LMC-CEP-2396 49.1139885646228 49.1002074166163
OGLE-LMC-CEP-2397 50.4132460240966 50.6174099329322
OGLE-LMC-CEP-2400 50.2110241052721 50.1889193380444
OGLE-LMC-CEP-2401 48.9226613151609 49.2210701415169
OGLE-LMC-CEP-2403 48.1135974276766 47.9585474730213
OGLE-LMC-CEP-2405 57.6180337493755 57.2162876674099
OGLE-LMC-CEP-2407 52.3790546082758 52.4296585577962
OGLE-LMC-CEP-2411 50.6679129416558 50.7438016822286
OGLE-LMC-CEP-2413 50.2241442082275 50.3407034104985
OGLE-LMC-CEP-2414 50.478467620224 50.4700463859775
OGLE-LMC-CEP-2416 50.9393407450775 50.8863237619082
OGLE-LMC-CEP-2417 49.2732112300508 49.271012550646
OGLE-LMC-CEP-2418 46.8649922251041 46.8666431043838
OGLE-LMC-CEP-2419 51.544528510508 51.4739714420218
OGLE-LMC-CEP-2420 50.3081806752631 50.4619182758077
OGLE-LMC-CEP-2424 50.1179533769341 50.0276319713597
OGLE-LMC-CEP-2425 53.1833749145165 53.4452473856117
OGLE-LMC-CEP-2428 51.0256620911693 51.0531515531606
OGLE-LMC-CEP-2430 51.794556485188 51.7319199938001
OGLE-LMC-CEP-2433 48.2286962012501 48.1687382476191
OGLE-LMC-CEP-2435 48.5466489090302 48.6585425513299
OGLE-LMC-CEP-2437 49.8931696804437 49.9547356136755
OGLE-LMC-CEP-2439 49.8123095974676 50.0062373342552
OGLE-LMC-CEP-2440 52.8734733368382 52.8083229143508
OGLE-LMC-CEP-2445 49.3458744553201 49.4202177956899
OGLE-LMC-CEP-2446 48.8398397722154 48.9372839443843
OGLE-LMC-CEP-2447 50.1744675502845 49.3368598062875
OGLE-LMC-CEP-2448 49.1517356389337 49.1377954200267
OGLE-LMC-CEP-2449 49.5841374286556 49.6550308930109
OGLE-LMC-CEP-2450 50.0205603834208 50.2876130768177
OGLE-LMC-CEP-2453 51.5086365387119 51.7069333173039
OGLE-LMC-CEP-2454 49.3474907550838 49.353181193417
OGLE-LMC-CEP-2455 53.7426826037324 53.5561155020909
OGLE-LMC-CEP-2456 51.3187871114592 51.3797885846846
OGLE-LMC-CEP-2458 51.1209079555054 51.2099300961798
OGLE-LMC-CEP-2459 49.1222782131103 49.1962127898696
OGLE-LMC-CEP-2460 49.5932477347449 49.5449152281493
OGLE-LMC-CEP-2463 48.0846898946648 47.825693744937
OGLE-LMC-CEP-2465 50.5201502693005 50.5932014478752
OGLE-LMC-CEP-2466 49.9679557356608 50.0122273185874
OGLE-LMC-CEP-2468 49.3080248277822 49.096246058965
OGLE-LMC-CEP-2470 48.6772931701358 48.7470763219113
OGLE-LMC-CEP-2472 47.3588218889818 47.5176200586658
OGLE-LMC-CEP-2473 50.6817909587337 50.8373049923523
OGLE-LMC-CEP-2475 49.1829156406304 49.1794152649752
OGLE-LMC-CEP-2479 50.4843095593905 50.6419764293317
OGLE-LMC-CEP-2481 51.7529395471331 51.8670244080639
OGLE-LMC-CEP-2483 49.5916607116196 49.8071976787598
OGLE-LMC-CEP-2484 47.4707048188119 47.4028516413228
OGLE-LMC-CEP-2485 47.3916625480275 47.1826257713424
OGLE-LMC-CEP-2490 49.4233481177597 49.2216790890735
OGLE-LMC-CEP-2491 47.851594055126 47.987947152487
OGLE-LMC-CEP-2492 48.8903260650424 48.9498017476942
OGLE-LMC-CEP-2497 47.9477471283008 47.7895662622789
OGLE-LMC-CEP-2498 50.6254825732545 50.8076100192148
OGLE-LMC-CEP-2500 43.9267199220359 43.8090509402651
OGLE-LMC-CEP-2502 52.5615173246902 52.5731561950125
OGLE-LMC-CEP-2503 47.7493262247992 47.8370724316845
OGLE-LMC-CEP-2507 48.3259263377007 48.3576861044853
OGLE-LMC-CEP-2510 48.1671503253327 48.229824237031
OGLE-LMC-CEP-2511 49.5430011551722 49.5165436165594
OGLE-LMC-CEP-2512 50.4443938671232 50.5994083950774
OGLE-LMC-CEP-2514 48.072338919739 47.9881552824085
OGLE-LMC-CEP-2517 49.4240265488177 49.59075472023
OGLE-LMC-CEP-2519 50.8028690104171 50.7679821055397
OGLE-LMC-CEP-2520 49.0586695558282 49.1545025738754
OGLE-LMC-CEP-2523 47.9267771503264 47.87462334223
OGLE-LMC-CEP-2525 52.8503545647256 52.4635051125743
OGLE-LMC-CEP-2526 50.6249649590203 50.6993684076141
OGLE-LMC-CEP-2528 49.2878297174151 49.2661449891527
OGLE-LMC-CEP-2530 50.3163879215085 50.3797243045101
OGLE-LMC-CEP-2536 45.4445541559364 45.146130291094
OGLE-LMC-CEP-2537 50.5276851480867 50.4126526555499
OGLE-LMC-CEP-2538 54.4895091498596 54.6270400373074
OGLE-LMC-CEP-2543 46.8245813359026 46.88937340057
OGLE-LMC-CEP-2544 50.2075850780623 50.2259844082
OGLE-LMC-CEP-2545 48.8663723453373 48.7042703121048
OGLE-LMC-CEP-2547 49.6175864947838 49.1664317655916
OGLE-LMC-CEP-2549 50.4720241869616 50.6855612894187
OGLE-LMC-CEP-2550 48.2502300906335 48.289308900937
OGLE-LMC-CEP-2551 49.5524853287945 49.6214361939845
OGLE-LMC-CEP-2552 54.7815110817884 54.8460327875828
OGLE-LMC-CEP-2553 49.508741145373 49.4663232440676
OGLE-LMC-CEP-2559 50.5877597169421 50.6769354920088
OGLE-LMC-CEP-2560 49.8435438243628 49.550700688271
OGLE-LMC-CEP-2563 49.0305826740469 48.9291902312493
OGLE-LMC-CEP-2564 59.8301222472669 59.1971395428498
OGLE-LMC-CEP-2568 50.6641755419583 50.6207706830244
OGLE-LMC-CEP-2571 50.2371343565703 50.2124778663029
OGLE-LMC-CEP-2572 51.1451217711366 51.4561238316238
OGLE-LMC-CEP-2573 50.8532640513957 51.0959452918709
OGLE-LMC-CEP-2574 50.7873386622814 50.9844164499611
OGLE-LMC-CEP-2576 49.5030134055819 49.7108873964844
OGLE-LMC-CEP-2577 51.3353098903186 51.5449290519602
OGLE-LMC-CEP-2580 48.9142775521238 48.9647539317736
OGLE-LMC-CEP-2582 49.7394415127026 49.8308896751165
OGLE-LMC-CEP-2585 51.2959757340957 51.4774674880864
OGLE-LMC-CEP-2589 48.4579038096218 48.6079908967747
OGLE-LMC-CEP-2592 50.6534572551173 50.8678584192274
OGLE-LMC-CEP-2594 49.8134279677296 49.9268626154391
OGLE-LMC-CEP-2595 48.2214509928887 48.3050694866903
OGLE-LMC-CEP-2596 49.2228197529976 49.4657945866387
OGLE-LMC-CEP-2598 50.5887836208162 50.4501757550543
OGLE-LMC-CEP-2600 50.3923480895233 50.5593244169501
OGLE-LMC-CEP-2601 50.1156439665795 49.9342996934795
OGLE-LMC-CEP-2604 52.9531722798947 53.1013286461028
OGLE-LMC-CEP-2608 52.9711256477533 53.1554355660878
